##############
# Main walls #
##############
# Main wall side 0:
# Column 0:
H:1.9.11  ; L:5.29   ; A:5.29   ; M:1.9.11  
H:1.9.12  ; L:6.9    ; A:6.9    ; M:1.9.12  
# Column 10:
H:1.11.0  ; L:0.10   ; A:0.10   ; M:1.10.0  
H:1.11.1  ; L:0.30   ; A:0.30   ; M:1.10.1  
H:1.11.2  ; L:1.10   ; A:1.10   ; M:1.10.2  
H:1.11.3  ; L:1.30   ; A:1.30   ; M:1.10.3  
H:1.11.4  ; L:2.10   ; A:2.10   ; M:1.10.4  
H:1.11.5  ; L:2.30   ; A:2.30   ; M:1.10.5  
H:1.11.6  ; L:3.10   ; A:3.10   ; M:1.10.6  
H:1.11.7  ; L:3.30   ; A:3.30   ; M:1.10.7  
H:1.11.8  ; L:4.10   ; A:4.10   ; M:1.10.8  
H:1.11.9  ; L:4.30   ; A:4.30   ; M:1.10.9  
H:1.11.10 ; L:5.10   ; A:5.10   ; M:1.10.10 
H:1.11.11 ; L:5.30   ; A:5.30   ; M:1.10.11 
H:1.11.12 ; L:6.10   ; A:6.10   ; M:1.10.12 
# Column 11:
H:1.12.0  ; L:0.11   ; A:0.11   ; M:1.11.0  
H:1.12.1  ; L:0.31   ; A:0.31   ; M:1.11.1  
H:1.12.2  ; L:1.11   ; A:1.11   ; M:1.11.2  
H:1.12.3  ; L:1.31   ; A:1.31   ; M:1.11.3  
H:1.12.4  ; L:2.11   ; A:2.11   ; M:1.11.4  
H:1.12.5  ; L:2.31   ; A:2.31   ; M:1.11.5  
H:1.12.6  ; L:3.11   ; A:3.11   ; M:1.11.6  
H:1.12.7  ; L:3.31   ; A:3.31   ; M:1.11.7  
H:1.12.8  ; L:4.11   ; A:4.11   ; M:1.11.8  
H:1.12.9  ; L:4.31   ; A:4.31   ; M:1.11.9  
H:1.12.10 ; L:5.11   ; A:5.11   ; M:1.11.10 
H:1.12.11 ; L:5.31   ; A:5.31   ; M:1.11.11 
H:1.12.12 ; L:6.11   ; A:6.11   ; M:1.11.12 
# Column 12:
H:1.13.0  ; L:0.12   ; A:0.12   ; M:1.12.0  
H:1.13.1  ; L:0.32   ; A:0.32   ; M:1.12.1  
H:1.13.2  ; L:1.12   ; A:1.12   ; M:1.12.2  
H:1.13.3  ; L:1.32   ; A:1.32   ; M:1.12.3  
H:1.13.4  ; L:2.12   ; A:2.12   ; M:1.12.4  
H:1.13.5  ; L:2.32   ; A:2.32   ; M:1.12.5  
H:1.13.6  ; L:3.12   ; A:3.12   ; M:1.12.6  
H:1.13.7  ; L:3.32   ; A:3.32   ; M:1.12.7  
H:1.13.8  ; L:4.12   ; A:4.12   ; M:1.12.8  
H:1.13.9  ; L:4.32   ; A:4.32   ; M:1.12.9  
H:1.13.10 ; L:5.12   ; A:5.12   ; M:1.12.10 
H:1.13.11 ; L:5.32   ; A:5.32   ; M:1.12.11 
H:1.13.12 ; L:6.12   ; A:6.12   ; M:1.12.12 
# Column 13:
H:1.14.0  ; L:0.13   ; A:0.13   ; M:1.13.0  
H:1.14.1  ; L:0.33   ; A:0.33   ; M:1.13.1  
H:1.14.2  ; L:1.13   ; A:1.13   ; M:1.13.2  
H:1.14.3  ; L:1.33   ; A:1.33   ; M:1.13.3  
H:1.14.4  ; L:2.13   ; A:2.13   ; M:1.13.4  
H:1.14.5  ; L:2.33   ; A:2.33   ; M:1.13.5  
H:1.14.6  ; L:3.13   ; A:3.13   ; M:1.13.6  
H:1.14.7  ; L:3.33   ; A:3.33   ; M:1.13.7  
H:1.14.8  ; L:4.13   ; A:4.13   ; M:1.13.8  
H:1.14.9  ; L:4.33   ; A:4.33   ; M:1.13.9  
H:1.14.10 ; L:5.13   ; A:5.13   ; M:1.13.10 
H:1.14.11 ; L:5.33   ; A:5.33   ; M:1.13.11 
H:1.14.12 ; L:6.13   ; A:6.13   ; M:1.13.12 
# Column 14:
H:1.15.0  ; L:0.14   ; A:0.14   ; M:1.14.0  
H:1.15.1  ; L:0.34   ; A:0.34   ; M:1.14.1  
H:1.15.2  ; L:1.14   ; A:1.14   ; M:1.14.2  
H:1.15.3  ; L:1.34   ; A:1.34   ; M:1.14.3  
H:1.15.4  ; L:2.14   ; A:2.14   ; M:1.14.4  
H:1.15.5  ; L:2.34   ; A:2.34   ; M:1.14.5  
H:1.15.6  ; L:3.14   ; A:3.14   ; M:1.14.6  
H:1.15.7  ; L:3.34   ; A:3.34   ; M:1.14.7  
H:1.15.8  ; L:4.14   ; A:4.14   ; M:1.14.8  
H:1.15.9  ; L:4.34   ; A:4.34   ; M:1.14.9  
H:1.15.10 ; L:5.14   ; A:5.14   ; M:1.14.10 
H:1.15.11 ; L:5.34   ; A:5.34   ; M:1.14.11 
H:1.15.12 ; L:6.14   ; A:6.14   ; M:1.14.12 
# Column 15:
H:1.16.0  ; L:0.15   ; A:0.15   ; M:1.15.0  
H:1.16.1  ; L:0.35   ; A:0.35   ; M:1.15.1  
H:1.16.2  ; L:1.15   ; A:1.15   ; M:1.15.2  
H:1.16.3  ; L:1.35   ; A:1.35   ; M:1.15.3  
H:1.16.4  ; L:2.15   ; A:2.15   ; M:1.15.4  
H:1.16.5  ; L:2.35   ; A:2.35   ; M:1.15.5  
H:1.16.6  ; L:3.15   ; A:3.15   ; M:1.15.6  
H:1.16.7  ; L:3.35   ; A:3.35   ; M:1.15.7  
H:1.16.8  ; L:4.15   ; A:4.15   ; M:1.15.8  
H:1.16.9  ; L:4.35   ; A:4.35   ; M:1.15.9  
H:1.16.10 ; L:5.15   ; A:5.15   ; M:1.15.10 
H:1.16.11 ; L:5.35   ; A:5.35   ; M:1.15.11 
H:1.16.12 ; L:6.15   ; A:6.15   ; M:1.15.12 
# Column 16:
H:1.17.0  ; L:0.16   ; A:0.16   ; M:1.16.0  
H:1.17.1  ; L:0.36   ; A:0.36   ; M:1.16.1  
H:1.17.2  ; L:1.16   ; A:1.16   ; M:1.16.2  
H:1.17.3  ; L:1.36   ; A:1.36   ; M:1.16.3  
H:1.17.4  ; L:2.16   ; A:2.16   ; M:1.16.4  
H:1.17.5  ; L:2.36   ; A:2.36   ; M:1.16.5  
H:1.17.6  ; L:3.16   ; A:3.16   ; M:1.16.6  
H:1.17.7  ; L:3.36   ; A:3.36   ; M:1.16.7  
H:1.17.8  ; L:4.16   ; A:4.16   ; M:1.16.8  
H:1.17.9  ; L:4.36   ; A:4.36   ; M:1.16.9  
H:1.17.10 ; L:5.16   ; A:5.16   ; M:1.16.10 
H:1.17.11 ; L:5.36   ; A:5.36   ; M:1.16.11 
H:1.17.12 ; L:6.16   ; A:6.16   ; M:1.16.12 
# Column 17:
H:1.18.0  ; L:0.17   ; A:0.17   ; M:1.17.0  
H:1.18.1  ; L:0.37   ; A:0.37   ; M:1.17.1  
H:1.18.2  ; L:1.17   ; A:1.17   ; M:1.17.2  
H:1.18.3  ; L:1.37   ; A:1.37   ; M:1.17.3  
H:1.18.4  ; L:2.17   ; A:2.17   ; M:1.17.4  
H:1.18.5  ; L:2.37   ; A:2.37   ; M:1.17.5  
H:1.18.6  ; L:3.17   ; A:3.17   ; M:1.17.6  
H:1.18.7  ; L:3.37   ; A:3.37   ; M:1.17.7  
H:1.18.8  ; L:4.17   ; A:4.17   ; M:1.17.8  
H:1.18.9  ; L:4.37   ; A:4.37   ; M:1.17.9  
H:1.18.10 ; L:5.17   ; A:5.17   ; M:1.17.10 
H:1.18.11 ; L:5.37   ; A:5.37   ; M:1.17.11 
H:1.18.12 ; L:6.17   ; A:6.17   ; M:1.17.12 
# Column 18:
H:1.19.0  ; L:0.18   ; A:0.18   ; M:1.18.0  
H:1.19.1  ; L:0.38   ; A:0.38   ; M:1.18.1  
H:1.19.2  ; L:1.18   ; A:1.18   ; M:1.18.2  
H:1.19.3  ; L:1.38   ; A:1.38   ; M:1.18.3  
H:1.19.4  ; L:2.18   ; A:2.18   ; M:1.18.4  
H:1.19.5  ; L:2.38   ; A:2.38   ; M:1.18.5  
H:1.19.6  ; L:3.18   ; A:3.18   ; M:1.18.6  
H:1.19.7  ; L:3.38   ; A:3.38   ; M:1.18.7  
H:1.19.8  ; L:4.18   ; A:4.18   ; M:1.18.8  
H:1.19.9  ; L:4.38   ; A:4.38   ; M:1.18.9  
H:1.19.10 ; L:5.18   ; A:5.18   ; M:1.18.10 
H:1.19.11 ; L:5.38   ; A:5.38   ; M:1.18.11 
H:1.19.12 ; L:6.18   ; A:6.18   ; M:1.18.12 
# Column 19:
H:1.20.0  ; L:0.19   ; A:0.19   ; M:1.19.0  
H:1.20.1  ; L:0.39   ; A:0.39   ; M:1.19.1  
H:1.20.2  ; L:1.19   ; A:1.19   ; M:1.19.2  
H:1.20.3  ; L:1.39   ; A:1.39   ; M:1.19.3  
H:1.20.4  ; L:2.19   ; A:2.19   ; M:1.19.4  
H:1.20.5  ; L:2.39   ; A:2.39   ; M:1.19.5  
H:1.20.6  ; L:3.19   ; A:3.19   ; M:1.19.6  
H:1.20.7  ; L:3.39   ; A:3.39   ; M:1.19.7  
H:1.20.8  ; L:4.19   ; A:4.19   ; M:1.19.8  
H:1.20.9  ; L:4.39   ; A:4.39   ; M:1.19.9  
H:1.20.10 ; L:5.19   ; A:5.19   ; M:1.19.10 
H:1.20.11 ; L:5.39   ; A:5.39   ; M:1.19.11 
H:1.20.12 ; L:6.19   ; A:6.19   ; M:1.19.12 
####################
# X walls #
####################
# X wall side 0:
# Wall 0:
H:2.6.0   ; L:18.0   ; A:18.0   ; X:0.0.0.0 
H:2.6.1   ; L:18.1   ; A:18.1   ; X:0.0.0.1 
H:2.6.2   ; L:18.2   ; A:18.2   ; X:0.0.0.2 
H:2.6.3   ; L:18.3   ; A:18.3   ; X:0.0.0.3 
H:2.6.4   ; L:18.4   ; A:18.4   ; X:0.0.0.4 
H:2.6.5   ; L:18.5   ; A:18.5   ; X:0.0.0.5 
H:2.6.6   ; L:18.6   ; A:18.6   ; X:0.0.0.6 
H:2.6.7   ; L:18.7   ; A:18.7   ; X:0.0.0.7 
H:2.6.8   ; L:18.8   ; A:18.8   ; X:0.0.0.8 
H:2.6.9   ; L:18.9   ; A:18.9   ; X:0.0.0.9 
H:2.6.10  ; L:18.10  ; A:18.10  ; X:0.0.0.10
H:2.6.11  ; L:18.11  ; A:18.11  ; X:0.0.0.11
H:2.6.12  ; L:18.12  ; A:18.12  ; X:0.0.0.12
H:2.6.13  ; L:18.13  ; A:18.13  ; X:0.0.0.13
H:2.6.14  ; L:18.14  ; A:18.14  ; X:0.0.0.14
H:2.6.15  ; L:18.15  ; A:18.15  ; X:0.0.0.15
H:2.7.0   ; L:18.16  ; A:18.16  ; X:0.0.1.0 
H:2.7.1   ; L:18.17  ; A:18.17  ; X:0.0.1.1 
H:2.7.2   ; L:18.18  ; A:18.18  ; X:0.0.1.2 
H:2.7.3   ; L:18.19  ; A:18.19  ; X:0.0.1.3 
H:2.7.4   ; L:18.20  ; A:18.20  ; X:0.0.1.4 
H:2.7.5   ; L:18.21  ; A:18.21  ; X:0.0.1.5 
H:2.7.6   ; L:18.22  ; A:18.22  ; X:0.0.1.6 
H:2.7.7   ; L:18.23  ; A:18.23  ; X:0.0.1.7 
H:2.7.8   ; L:18.24  ; A:18.24  ; X:0.0.1.8 
H:2.7.9   ; L:18.25  ; A:18.25  ; X:0.0.1.9 
H:2.7.10  ; L:18.26  ; A:18.26  ; X:0.0.1.10
H:2.7.11  ; L:18.27  ; A:18.27  ; X:0.0.1.11
H:2.7.12  ; L:18.28  ; A:18.28  ; X:0.0.1.12
H:2.7.13  ; L:18.29  ; A:18.29  ; X:0.0.1.13
H:2.7.14  ; L:18.30  ; A:18.30  ; X:0.0.1.14
H:2.7.15  ; L:18.31  ; A:18.31  ; X:0.0.1.15
# Wall 1:
H:2.8.0   ; L:19.0   ; A:19.0   ; X:0.1.0.0 
H:2.8.1   ; L:19.1   ; A:19.1   ; X:0.1.0.1 
H:2.8.2   ; L:19.2   ; A:19.2   ; X:0.1.0.2 
H:2.8.3   ; L:19.3   ; A:19.3   ; X:0.1.0.3 
H:2.8.4   ; L:19.4   ; A:19.4   ; X:0.1.0.4 
H:2.8.5   ; L:19.5   ; A:19.5   ; X:0.1.0.5 
H:2.8.6   ; L:19.6   ; A:19.6   ; X:0.1.0.6 
H:2.8.7   ; L:19.7   ; A:19.7   ; X:0.1.0.7 
H:2.8.8   ; L:19.8   ; A:19.8   ; X:0.1.0.8 
H:2.8.9   ; L:19.9   ; A:19.9   ; X:0.1.0.9 
H:2.8.10  ; L:19.10  ; A:19.10  ; X:0.1.0.10
H:2.8.11  ; L:19.11  ; A:19.11  ; X:0.1.0.11
H:2.8.12  ; L:19.12  ; A:19.12  ; X:0.1.0.12
H:2.8.13  ; L:19.13  ; A:19.13  ; X:0.1.0.13
H:2.8.14  ; L:19.14  ; A:19.14  ; X:0.1.0.14
H:2.8.15  ; L:19.15  ; A:19.15  ; X:0.1.0.15
H:2.9.0   ; L:19.16  ; A:19.16  ; X:0.1.1.0 
H:2.9.1   ; L:19.17  ; A:19.17  ; X:0.1.1.1 
H:2.9.2   ; L:19.18  ; A:19.18  ; X:0.1.1.2 
H:2.9.3   ; L:19.19  ; A:19.19  ; X:0.1.1.3 
H:2.9.4   ; L:19.20  ; A:19.20  ; X:0.1.1.4 
H:2.9.5   ; L:19.21  ; A:19.21  ; X:0.1.1.5 
H:2.9.6   ; L:19.22  ; A:19.22  ; X:0.1.1.6 
H:2.9.7   ; L:19.23  ; A:19.23  ; X:0.1.1.7 
H:2.9.8   ; L:19.24  ; A:19.24  ; X:0.1.1.8 
H:2.9.9   ; L:19.25  ; A:19.25  ; X:0.1.1.9 
H:2.9.10  ; L:19.26  ; A:19.26  ; X:0.1.1.10
H:2.9.11  ; L:19.27  ; A:19.27  ; X:0.1.1.11
H:2.9.12  ; L:19.28  ; A:19.28  ; X:0.1.1.12
H:2.9.13  ; L:19.29  ; A:19.29  ; X:0.1.1.13
H:2.9.14  ; L:19.30  ; A:19.30  ; X:0.1.1.14
H:2.9.15  ; L:19.31  ; A:19.31  ; X:0.1.1.15
# X wall side 1:
# Wall 0:
H:2.14.0  ; L:7.0    ; A:7.0    ; X:1.0.0.0 
H:2.14.1  ; L:7.1    ; A:7.1    ; X:1.0.0.1 
H:2.14.2  ; L:7.2    ; A:7.2    ; X:1.0.0.2 
H:2.14.3  ; L:7.3    ; A:7.3    ; X:1.0.0.3 
H:2.14.4  ; L:7.4    ; A:7.4    ; X:1.0.0.4 
H:2.14.5  ; L:7.5    ; A:7.5    ; X:1.0.0.5 
H:2.14.6  ; L:7.6    ; A:7.6    ; X:1.0.0.6 
H:2.14.7  ; L:7.7    ; A:7.7    ; X:1.0.0.7 
H:2.14.8  ; L:7.8    ; A:7.8    ; X:1.0.0.8 
H:2.14.9  ; L:7.9    ; A:7.9    ; X:1.0.0.9 
H:2.14.10 ; L:7.10   ; A:7.10   ; X:1.0.0.10
H:2.14.11 ; L:7.11   ; A:7.11   ; X:1.0.0.11
H:2.14.12 ; L:7.12   ; A:7.12   ; X:1.0.0.12
H:2.14.13 ; L:7.13   ; A:7.13   ; X:1.0.0.13
H:2.14.14 ; L:7.14   ; A:7.14   ; X:1.0.0.14
H:2.14.15 ; L:7.15   ; A:7.15   ; X:1.0.0.15
H:2.13.0  ; L:7.16   ; A:7.16   ; X:1.0.1.0 
H:2.13.1  ; L:7.17   ; A:7.17   ; X:1.0.1.1 
H:2.13.2  ; L:7.18   ; A:7.18   ; X:1.0.1.2 
H:2.13.3  ; L:7.19   ; A:7.19   ; X:1.0.1.3 
H:2.13.4  ; L:7.20   ; A:7.20   ; X:1.0.1.4 
H:2.13.5  ; L:7.21   ; A:7.21   ; X:1.0.1.5 
H:2.13.6  ; L:7.22   ; A:7.22   ; X:1.0.1.6 
H:2.13.7  ; L:7.23   ; A:7.23   ; X:1.0.1.7 
H:2.13.8  ; L:7.24   ; A:7.24   ; X:1.0.1.8 
H:2.13.9  ; L:7.25   ; A:7.25   ; X:1.0.1.9 
H:2.13.10 ; L:7.26   ; A:7.26   ; X:1.0.1.10
H:2.13.11 ; L:7.27   ; A:7.27   ; X:1.0.1.11
H:2.13.12 ; L:7.28   ; A:7.28   ; X:1.0.1.12
H:2.13.13 ; L:7.29   ; A:7.29   ; X:1.0.1.13
H:2.13.14 ; L:7.30   ; A:7.30   ; X:1.0.1.14
H:2.13.15 ; L:7.31   ; A:7.31   ; X:1.0.1.15
# Wall 1:
H:2.12.0  ; L:8.0    ; A:8.0    ; X:1.1.0.0 
H:2.12.1  ; L:8.1    ; A:8.1    ; X:1.1.0.1 
H:2.12.2  ; L:8.2    ; A:8.2    ; X:1.1.0.2 
H:2.12.3  ; L:8.3    ; A:8.3    ; X:1.1.0.3 
H:2.12.4  ; L:8.4    ; A:8.4    ; X:1.1.0.4 
H:2.12.5  ; L:8.5    ; A:8.5    ; X:1.1.0.5 
H:2.12.6  ; L:8.6    ; A:8.6    ; X:1.1.0.6 
H:2.12.7  ; L:8.7    ; A:8.7    ; X:1.1.0.7 
H:2.12.8  ; L:8.8    ; A:8.8    ; X:1.1.0.8 
H:2.12.9  ; L:8.9    ; A:8.9    ; X:1.1.0.9 
H:2.12.10 ; L:8.10   ; A:8.10   ; X:1.1.0.10
H:2.12.11 ; L:8.11   ; A:8.11   ; X:1.1.0.11
H:2.12.12 ; L:8.12   ; A:8.12   ; X:1.1.0.12
H:2.12.13 ; L:8.13   ; A:8.13   ; X:1.1.0.13
H:2.12.14 ; L:8.14   ; A:8.14   ; X:1.1.0.14
H:2.12.15 ; L:8.15   ; A:8.15   ; X:1.1.0.15
H:2.11.0  ; L:8.16   ; A:8.16   ; X:1.1.1.0 
H:2.11.1  ; L:8.17   ; A:8.17   ; X:1.1.1.1 
H:2.11.2  ; L:8.18   ; A:8.18   ; X:1.1.1.2 
H:2.11.3  ; L:8.19   ; A:8.19   ; X:1.1.1.3 
H:2.11.4  ; L:8.20   ; A:8.20   ; X:1.1.1.4 
H:2.11.5  ; L:8.21   ; A:8.21   ; X:1.1.1.5 
H:2.11.6  ; L:8.22   ; A:8.22   ; X:1.1.1.6 
H:2.11.7  ; L:8.23   ; A:8.23   ; X:1.1.1.7 
H:2.11.8  ; L:8.24   ; A:8.24   ; X:1.1.1.8 
H:2.11.9  ; L:8.25   ; A:8.25   ; X:1.1.1.9 
H:2.11.10 ; L:8.26   ; A:8.26   ; X:1.1.1.10
H:2.11.11 ; L:8.27   ; A:8.27   ; X:1.1.1.11
H:2.11.12 ; L:8.28   ; A:8.28   ; X:1.1.1.12
H:2.11.13 ; L:8.29   ; A:8.29   ; X:1.1.1.13
H:2.11.14 ; L:8.30   ; A:8.30   ; X:1.1.1.14
H:2.11.15 ; L:8.31   ; A:8.31   ; X:1.1.1.15
####################
# Gamma veto walls #
####################
# Gamma veto wall side 0:
# Wall 0:
H:2.4.0   ; L:20.0   ; A:20.0   ; G:0.0.0   
H:2.4.1   ; L:20.1   ; A:20.1   ; G:0.0.1   
H:2.4.2   ; L:20.2   ; A:20.2   ; G:0.0.2   
H:2.4.3   ; L:20.3   ; A:20.3   ; G:0.0.3   
H:2.4.4   ; L:20.4   ; A:20.4   ; G:0.0.4   
H:2.4.5   ; L:20.5   ; A:20.5   ; G:0.0.5   
H:2.4.6   ; L:20.6   ; A:20.6   ; G:0.0.6   
H:2.4.7   ; L:20.7   ; A:20.7   ; G:0.0.7   
H:2.4.8   ; L:20.8   ; A:20.8   ; G:0.0.8   
H:2.4.9   ; L:20.9   ; A:20.9   ; G:0.0.9   
H:2.4.10  ; L:20.10  ; A:20.10  ; G:0.0.10  
H:2.4.11  ; L:20.11  ; A:20.11  ; G:0.0.11  
H:2.4.12  ; L:20.12  ; A:20.12  ; G:0.0.12  
H:2.4.13  ; L:20.13  ; A:20.13  ; G:0.0.13  
H:2.4.14  ; L:20.14  ; A:20.14  ; G:0.0.14  
H:2.4.15  ; L:20.15  ; A:20.15  ; G:0.0.15  
# Wall 1:
H:2.5.0   ; L:21.0   ; A:21.0   ; G:0.1.0   
H:2.5.1   ; L:21.1   ; A:21.1   ; G:0.1.1   
H:2.5.2   ; L:21.2   ; A:21.2   ; G:0.1.2   
H:2.5.3   ; L:21.3   ; A:21.3   ; G:0.1.3   
H:2.5.4   ; L:21.4   ; A:21.4   ; G:0.1.4   
H:2.5.5   ; L:21.5   ; A:21.5   ; G:0.1.5   
H:2.5.6   ; L:21.6   ; A:21.6   ; G:0.1.6   
H:2.5.7   ; L:21.7   ; A:21.7   ; G:0.1.7   
H:2.5.8   ; L:21.8   ; A:21.8   ; G:0.1.8   
H:2.5.9   ; L:21.9   ; A:21.9   ; G:0.1.9   
H:2.5.10  ; L:21.10  ; A:21.10  ; G:0.1.10  
H:2.5.11  ; L:21.11  ; A:21.11  ; G:0.1.11  
H:2.5.12  ; L:21.12  ; A:21.12  ; G:0.1.12  
H:2.5.13  ; L:21.13  ; A:21.13  ; G:0.1.13  
H:2.5.14  ; L:21.14  ; A:21.14  ; G:0.1.14  
H:2.5.15  ; L:21.15  ; A:21.15  ; G:0.1.15  
# Gamma veto wall side 1:
# Wall 0:
H:2.16.0  ; L:9.0    ; A:9.0    ; G:1.0.0   
H:2.16.1  ; L:9.1    ; A:9.1    ; G:1.0.1   
H:2.16.2  ; L:9.2    ; A:9.2    ; G:1.0.2   
H:2.16.3  ; L:9.3    ; A:9.3    ; G:1.0.3   
H:2.16.4  ; L:9.4    ; A:9.4    ; G:1.0.4   
H:2.16.5  ; L:9.5    ; A:9.5    ; G:1.0.5   
H:2.16.6  ; L:9.6    ; A:9.6    ; G:1.0.6   
H:2.16.7  ; L:9.7    ; A:9.7    ; G:1.0.7   
H:2.16.8  ; L:9.8    ; A:9.8    ; G:1.0.8   
H:2.16.9  ; L:9.9    ; A:9.9    ; G:1.0.9   
H:2.16.10 ; L:9.10   ; A:9.10   ; G:1.0.10  
H:2.16.11 ; L:9.11   ; A:9.11   ; G:1.0.11  
H:2.16.12 ; L:9.12   ; A:9.12   ; G:1.0.12  
H:2.16.13 ; L:9.13   ; A:9.13   ; G:1.0.13  
H:2.16.14 ; L:9.14   ; A:9.14   ; G:1.0.14  
H:2.16.15 ; L:9.15   ; A:9.15   ; G:1.0.15  
# Wall 1:
H:2.15.0  ; L:10.0   ; A:10.0   ; G:1.1.0   
H:2.15.1  ; L:10.1   ; A:10.1   ; G:1.1.1   
H:2.15.2  ; L:10.2   ; A:10.2   ; G:1.1.2   
H:2.15.3  ; L:10.3   ; A:10.3   ; G:1.1.3   
H:2.15.4  ; L:10.4   ; A:10.4   ; G:1.1.4   
H:2.15.5  ; L:10.5   ; A:10.5   ; G:1.1.5   
H:2.15.6  ; L:10.6   ; A:10.6   ; G:1.1.6   
H:2.15.7  ; L:10.7   ; A:10.7   ; G:1.1.7   
H:2.15.8  ; L:10.8   ; A:10.8   ; G:1.1.8   
H:2.15.9  ; L:10.9   ; A:10.9   ; G:1.1.9   
H:2.15.10 ; L:10.10  ; A:10.10  ; G:1.1.10  
H:2.15.11 ; L:10.11  ; A:10.11  ; G:1.1.11  
H:2.15.12 ; L:10.12  ; A:10.12  ; G:1.1.12  
H:2.15.13 ; L:10.13  ; A:10.13  ; G:1.1.13  
H:2.15.14 ; L:10.14  ; A:10.14  ; G:1.1.14  
H:2.15.15 ; L:10.15  ; A:10.15  ; G:1.1.15  
