# Table extracted from DocDB 4796-v1
# Author : Ramon Salazar
# Date   : 2019-01-07

S:13.2 ; X:0.0.1.9
S:13.3 ; M:0.0.7
S:13.4 ; M:0.1.7
S:13.5 ; M:0.2.7
S:13.6 ; M:0.3.7
S:13.7 ; M:0.4.7
S:13.8 ; M:0.5.7
S:13.9 ; X:0.0.0.8
S:13.10 ; X:0.0.1.8
S:13.11 ; M:0.0.6
S:13.12 ; M:0.1.6
S:13.13 ; M:0.2.6
S:13.14 ; M:0.3.6
S:13.15 ; M:0.4.6
S:13.16 ; M:0.5.6
S:13.17 ; X:0.0.0.7
S:13.18 ; X:0.0.1.7
S:13.19 ; M:0.0.5
S:13.20 ; M:0.1.5
S:13.21 ; M:0.2.5
S:13.22 ; M:0.3.5
S:13.23 ; M:0.4.5
S:13.24 ; M:0.5.5
S:13.25 ; X:0.0.0.6
S:13.26 ; X:0.0.1.6
S:13.27 ; M:0.0.4
S:13.28 ; M:0.1.4
S:13.29 ; M:0.2.4
S:13.30 ; M:0.3.4
S:13.31 ; M:0.4.4
S:13.32 ; M:0.5.4
S:13.33 ; X:0.0.0.5
S:13.34 ; X:0.0.1.5
S:13.35 ; M:0.0.3
S:13.36 ; M:0.1.3
S:13.37 ; M:0.2.3
S:13.38 ; M:0.3.3
S:13.39 ; M:0.4.3
S:13.40 ; M:0.5.3
S:13.41 ; X:0.0.0.4
S:13.42 ; X:0.0.1.4
S:13.43 ; M:0.0.2
S:13.44 ; M:0.1.2
S:13.45 ; M:0.2.2
S:13.46 ; M:0.3.2
S:13.47 ; M:0.4.2
S:13.48 ; M:0.5.2
S:13.49 ; X:0.0.0.3
S:13.50 ; X:0.0.1.3
S:13.51 ; M:0.0.1
S:13.52 ; M:0.1.1
S:13.53 ; M:0.2.1
S:13.54 ; M:0.3.1
S:13.55 ; M:0.4.1
S:13.56 ; M:0.5.1
S:13.57 ; X:0.0.0.2
S:13.58 ; X:0.0.1.2
S:13.59 ; X:0.0.0.1
S:13.60 ; X:0.0.1.1
S:13.61 ; X:0.0.0.0
S:13.62 ; X:0.0.1.0
S:13.63 ; G:0.0.0
S:13.64 ; G:0.0.1
S:13.65 ; G:0.0.2
S:13.66 ; G:0.0.3
# Sp:13.67 ; Spare
# Sp:13.68 ; Spare
# Sp:13.69 ; Spare
# Sp:13.70 ; Spare

S:14.1 ; M:0.6.7
S:14.2 ; M:0.7.7
S:14.3 ; M:0.8.7
S:14.4 ; M:0.9.7
S:14.5 ; M:0.10.7
S:14.6 ; M:0.11.7
S:14.7 ; M:0.12.7
S:14.8 ; M:0.13.7
S:14.9 ; M:0.6.6
S:14.10 ; M:0.7.6
S:14.11 ; M:0.8.6
S:14.12 ; M:0.9.6
S:14.13 ; M:0.10.6
S:14.14 ; M:0.11.6
S:14.15 ; M:0.12.6
S:14.16 ; M:0.13.6
S:14.17 ; M:0.6.5
S:14.18 ; M:0.7.5
S:14.19 ; M:0.8.5
S:14.20 ; M:0.9.5
S:14.21 ; M:0.10.5
S:14.22 ; M:0.11.5
S:14.23 ; M:0.12.5
S:14.24 ; M:0.13.5
S:14.25 ; M:0.6.4
S:14.26 ; M:0.7.4
S:14.27 ; M:0.8.4
S:14.28 ; M:0.9.4
S:14.29 ; M:0.10.4
S:14.30 ; M:0.11.4
S:14.31 ; M:0.12.4
S:14.32 ; M:0.13.4
S:14.33 ; M:0.6.3
S:14.34 ; M:0.7.3
S:14.35 ; M:0.8.3
S:14.36 ; M:0.9.3
S:14.37 ; M:0.10.3
S:14.38 ; M:0.11.3
S:14.39 ; M:0.12.3
S:14.40 ; M:0.13.3
S:14.41 ; M:0.6.2
S:14.42 ; M:0.7.2
S:14.43 ; M:0.8.2
S:14.44 ; M:0.9.2
S:14.45 ; M:0.10.2
S:14.46 ; M:0.11.2
S:14.47 ; M:0.12.2
S:14.48 ; M:0.13.2
S:14.49 ; M:0.6.1
S:14.50 ; M:0.7.1
S:14.51 ; M:0.8.1
S:14.52 ; M:0.9.1
S:14.53 ; M:0.10.1
S:14.54 ; M:0.11.1
S:14.55 ; M:0.12.1
S:14.56 ; M:0.13.1
S:14.57 ; G:0.0.4
S:14.58 ; G:0.0.5
S:14.59 ; G:0.0.6
S:14.60 ; G:0.0.7
S:14.61 ; G:0.0.8
S:14.62 ; G:0.0.9
S:14.63 ; G:0.0.10
S:14.64 ; G:0.0.11
# Sp:14.65 ; Spare
# Sp:14.66 ; Spare
# Sp:14.67 ; Spare
# Sp:14.68 ; Spare

S:15.1 ; M:0.14.7
S:15.2 ; M:0.15.7
S:15.3 ; M:0.16.7
S:15.4 ; M:0.17.7
S:15.5 ; M:0.18.7
S:15.6 ; M:0.19.7
S:15.7 ; X:0.1.1.9
S:15.8 ; X:0.1.0.9
S:15.9 ; M:0.14.6
S:15.10 ; M:0.15.6
S:15.11 ; M:0.16.6
S:15.12 ; M:0.17.6
S:15.13 ; M:0.18.6
S:15.14 ; M:0.19.6
S:15.15 ; X:0.1.1.8
S:15.16 ; X:0.1.0.8
S:15.17 ; M:0.14.5
S:15.18 ; M:0.15.5
S:15.19 ; M:0.16.5
S:15.20 ; M:0.17.5
S:15.21 ; M:0.18.5
S:15.22 ; M:0.19.5
S:15.23 ; X:0.1.1.7
S:15.24 ; X:0.1.0.7
S:15.25 ; M:0.14.4
S:15.26 ; M:0.15.4
S:15.27 ; M:0.16.4
S:15.28 ; M:0.17.4
S:15.29 ; M:0.18.4
S:15.30 ; M:0.19.4
S:15.31 ; X:0.1.1.6
S:15.32 ; X:0.1.0.6
S:15.33 ; M:0.14.3
S:15.34 ; M:0.15.3
S:15.35 ; M:0.16.3
S:15.36 ; M:0.17.3
S:15.37 ; M:0.18.3
S:15.38 ; M:0.19.3
S:15.39 ; X:0.1.1.5
S:15.40 ; X:0.1.0.5
S:15.41 ; M:0.14.2
S:15.42 ; M:0.15.2
S:15.43 ; M:0.16.2
S:15.44 ; M:0.17.2
S:15.45 ; M:0.18.2
S:15.46 ; M:0.19.2
S:15.47 ; X:0.1.1.4
S:15.48 ; X:0.1.0.4
S:15.49 ; M:0.14.1
S:15.50 ; M:0.15.1
S:15.51 ; M:0.16.1
S:15.52 ; M:0.17.1
S:15.53 ; M:0.18.1
S:15.54 ; M:0.19.1
S:15.55 ; X:0.1.1.3
S:15.56 ; X:0.1.0.3
S:15.57 ; X:0.1.1.2
S:15.58 ; X:0.1.0.2
S:15.59 ; X:0.1.1.1
S:15.60 ; X:0.1.0.1
S:15.61 ; G:0.0.12
S:15.62 ; G:0.0.13
S:15.63 ; G:0.0.14
S:15.64 ; G:0.0.15
S:15.65 ; X:0.1.1.0
S:15.66 ; X:0.1.0.0
# Sp:15.67 ; Spare
# Sp:15.68 ; Spare
# Sp:15.69 ; Spare
# Sp:15.70 ; Spare

P:16.1 ; X:1.0.0.15
P:16.2 ; X:1.0.1.15
P:16.3 ; G:1.1.0
P:16.4 ; G:1.1.1
P:16.5 ; G:1.1.2
P:16.6 ; G:1.1.3
P:16.7 ; G:1.1.4
P:16.8 ; G:1.1.5
P:16.9 ; G:1.1.6
P:16.10 ; G:1.1.7
P:16.11 ; X:1.0.0.14
P:16.12 ; X:1.0.1.14
P:16.13 ; M:1.0.12
P:16.14 ; M:1.1.12
P:16.15 ; M:1.2.12
P:16.16 ; M:1.3.12
P:16.17 ; M:1.4.12
P:16.18 ; M:1.5.12
P:16.19 ; M:1.6.12
P:16.20 ; M:1.7.12
P:16.21 ; M:1.8.12
P:16.22 ; M:1.9.12
P:16.23 ; X:1.0.0.13
P:16.24 ; X:1.0.1.13
P:16.25 ; M:1.0.11
P:16.26 ; M:1.1.11
P:16.27 ; M:1.2.11
P:16.28 ; M:1.3.11
P:16.29 ; M:1.4.11
P:16.30 ; M:1.5.11
P:16.31 ; M:1.6.11
P:16.32 ; M:1.7.11
P:16.33 ; M:1.8.11
P:16.34 ; M:1.9.11
P:16.35 ; X:1.0.0.12
P:16.36 ; X:1.0.1.12
P:16.37 ; M:1.0.10
P:16.38 ; M:1.1.10
P:16.39 ; M:1.2.10
P:16.40 ; M:1.3.10
P:16.41 ; M:1.4.10
P:16.42 ; M:1.5.10
P:16.43 ; M:1.6.10
P:16.44 ; M:1.7.10
P:16.45 ; M:1.8.10
P:16.46 ; M:1.9.10
P:16.47 ; X:1.0.0.11
P:16.48 ; X:1.0.1.11
P:16.49 ; M:1.0.9
P:16.50 ; M:1.1.9
P:16.51 ; M:1.2.9
P:16.52 ; M:1.3.9
P:16.53 ; M:1.4.9
P:16.54 ; M:1.5.9
P:16.55 ; M:1.6.9
P:16.56 ; M:1.7.9
P:16.57 ; M:1.8.9
P:16.58 ; M:1.9.9
P:16.59 ; X:1.0.0.10
P:16.60 ; X:1.0.1.10
P:16.61 ; M:1.0.8
P:16.62 ; M:1.1.8
P:16.63 ; M:1.2.8
P:16.64 ; M:1.3.8
P:16.65 ; M:1.4.8
P:16.66 ; M:1.5.8
P:16.67 ; M:1.6.8
P:16.68 ; M:1.7.8
P:16.69 ; M:1.8.8
P:16.70 ; M:1.9.8
# Sp:16.71 ; Spare
# Sp:16.72 ; Spare
# Sp:16.73 ; Spare
# Sp:16.74 ; Spare

P:17.1 ; G:1.1.8
P:17.2 ; G:1.1.9
P:17.3 ; G:1.1.10
P:17.4 ; G:1.1.11
P:17.5 ; G:1.1.12
P:17.6 ; G:1.1.13
P:17.7 ; G:1.1.14
P:17.8 ; G:1.1.15
P:17.9 ; X:1.1.1.15
P:17.10 ; X:1.1.0.15
P:17.11 ; M:1.10.12
P:17.12 ; M:1.11.12
P:17.13 ; M:1.12.12
P:17.14 ; M:1.13.12
P:17.15 ; M:1.14.12
P:17.16 ; M:1.15.12
P:17.17 ; M:1.16.12
P:17.18 ; M:1.17.12
P:17.19 ; M:1.18.12
P:17.20 ; M:1.19.12
P:17.21 ; X:1.1.1.14
P:17.22 ; X:1.1.0.14
P:17.23 ; M:1.10.11
P:17.24 ; M:1.11.11
P:17.25 ; M:1.12.11
P:17.26 ; M:1.13.11
P:17.27 ; M:1.14.11
P:17.28 ; M:1.15.11
P:17.29 ; M:1.16.11
P:17.30 ; M:1.17.11
P:17.31 ; M:1.18.11
P:17.32 ; M:1.19.11
P:17.33 ; X:1.1.1.13
P:17.34 ; X:1.1.0.13
P:17.35 ; M:1.10.10
P:17.36 ; M:1.11.10
P:17.37 ; M:1.12.10
P:17.38 ; M:1.13.10
P:17.39 ; M:1.14.10
P:17.40 ; M:1.15.10
P:17.41 ; M:1.16.10
P:17.42 ; M:1.17.10
P:17.43 ; M:1.18.10
P:17.44 ; M:1.19.10
P:17.45 ; X:1.1.1.12
P:17.46 ; X:1.1.0.12
P:17.47 ; M:1.10.9
P:17.48 ; M:1.11.9
P:17.49 ; M:1.12.9
P:17.50 ; M:1.13.9
P:17.51 ; M:1.14.9
P:17.52 ; M:1.15.9
P:17.53 ; M:1.16.9
P:17.54 ; M:1.17.9
P:17.55 ; M:1.18.9
P:17.56 ; M:1.19.9
P:17.57 ; X:1.1.1.11
P:17.58 ; X:1.1.0.11
P:17.59 ; M:1.10.8
P:17.60 ; M:1.11.8
P:17.61 ; M:1.12.8
P:17.62 ; M:1.13.8
P:17.63 ; M:1.14.8
P:17.64 ; M:1.15.8
P:17.65 ; M:1.16.8
P:17.66 ; M:1.17.8
P:17.67 ; M:1.18.8
P:17.68 ; M:1.19.8
P:17.69 ; X:1.1.1.10
P:17.70 ; X:1.1.0.10
# Sp:17.71 ; Spare
# Sp:17.72 ; Spare
# Sp:17.73 ; Spare
# Sp:17.74 ; Spare

P:18.1 ; X:1.0.0.9
P:18.2 ; X:1.0.1.9
P:18.3 ; M:1.0.7
P:18.4 ; M:1.1.7
P:18.5 ; M:1.2.7
P:18.6 ; M:1.3.7
P:18.7 ; M:1.4.7
P:18.8 ; M:1.5.7
P:18.9 ; X:1.0.0.8
P:18.10 ; X:1.0.1.8
P:18.11 ; M:1.0.6
P:18.12 ; M:1.1.6
P:18.13 ; M:1.2.6
P:18.14 ; M:1.3.6
P:18.15 ; M:1.4.6
P:18.16 ; M:1.5.6
P:18.17 ; X:1.0.0.7
P:18.18 ; X:1.0.1.7
P:18.19 ; M:1.0.5
P:18.20 ; M:1.1.5
P:18.21 ; M:1.2.5
P:18.22 ; M:1.3.5
P:18.23 ; M:1.4.5
P:18.24 ; M:1.5.5
P:18.25 ; X:1.0.0.6
P:18.26 ; X:1.0.1.6
P:18.27 ; M:1.0.4
P:18.28 ; M:1.1.4
P:18.29 ; M:1.2.4
P:18.30 ; M:1.3.4
P:18.31 ; M:1.4.4
P:18.32 ; M:1.5.4
P:18.33 ; X:1.0.0.5
P:18.34 ; X:1.0.1.5
P:18.35 ; M:1.0.3
P:18.36 ; M:1.1.3
P:18.37 ; M:1.2.3
P:18.38 ; M:1.3.3
P:18.39 ; M:1.4.3
P:18.40 ; M:1.5.3
P:18.41 ; X:1.0.0.4
P:18.42 ; X:1.0.1.4
P:18.43 ; M:1.0.2
P:18.44 ; M:1.1.2
P:18.45 ; M:1.2.2
P:18.46 ; M:1.3.2
P:18.47 ; M:1.4.2
P:18.48 ; M:1.5.2
P:18.49 ; X:1.0.0.3
P:18.50 ; X:1.0.1.3
P:18.51 ; M:1.0.1
P:18.52 ; M:1.1.1
P:18.53 ; M:1.2.1
P:18.54 ; M:1.3.1
P:18.55 ; M:1.4.1
P:18.56 ; M:1.5.1
P:18.57 ; X:1.0.0.2
P:18.58 ; X:1.0.1.2
P:18.59 ; M:1.0.0
P:18.60 ; M:1.1.0
P:18.61 ; M:1.2.0
P:18.62 ; M:1.3.0
P:18.63 ; M:1.4.0
P:18.64 ; M:1.5.0
P:18.65 ; X:1.0.0.1
P:18.66 ; X:1.0.1.1
P:18.67 ; X:1.0.0.0
P:18.68 ; X:1.0.1.0
P:18.69 ; G:1.0.0
P:18.70 ; G:1.0.1
P:18.71 ; G:1.0.2
P:18.72 ; G:1.0.3
# Sp:18.73 ; Spare
# Sp:18.74 ; Spare
# Sp:18.75 ; Spare
# Sp:18.76 ; Spare

P:19.1 ; M:1.6.7
P:19.2 ; M:1.7.7
P:19.3 ; M:1.8.7
P:19.4 ; M:1.9.7
P:19.5 ; M:1.10.7
P:19.6 ; M:1.11.7
P:19.7 ; M:1.12.7
P:19.8 ; M:1.13.7
P:19.9 ; M:1.6.6
P:19.10 ; M:1.7.6
P:19.11 ; M:1.8.6
P:19.12 ; M:1.9.6
P:19.13 ; M:1.10.6
P:19.14 ; M:1.11.6
P:19.15 ; M:1.12.6
P:19.16 ; M:1.13.6
P:19.17 ; M:1.6.5
P:19.18 ; M:1.7.5
P:19.19 ; M:1.8.5
P:19.20 ; M:1.9.5
P:19.21 ; M:1.10.5
P:19.22 ; M:1.11.5
P:19.23 ; M:1.12.5
P:19.24 ; M:1.13.5
P:19.25 ; M:1.6.4
P:19.26 ; M:1.7.4
P:19.27 ; M:1.8.4
P:19.28 ; M:1.9.4
P:19.29 ; M:1.10.4
P:19.30 ; M:1.11.4
P:19.31 ; M:1.12.4
P:19.32 ; M:1.13.4
P:19.33 ; M:1.6.3
P:19.34 ; M:1.7.3
P:19.35 ; M:1.8.3
P:19.36 ; M:1.9.3
P:19.37 ; M:1.10.3
P:19.38 ; M:1.11.3
P:19.39 ; M:1.12.3
P:19.40 ; M:1.13.3
P:19.41 ; M:1.6.2
P:19.42 ; M:1.7.2
P:19.43 ; M:1.8.2
P:19.44 ; M:1.9.2
P:19.45 ; M:1.10.2
P:19.46 ; M:1.11.2
P:19.47 ; M:1.12.2
P:19.48 ; M:1.13.2
P:19.49 ; M:1.6.1
P:19.50 ; M:1.7.1
P:19.51 ; M:1.8.1
P:19.52 ; M:1.9.1
P:19.53 ; M:1.10.1
P:19.54 ; M:1.11.1
P:19.55 ; M:1.12.1
P:19.56 ; M:1.13.1
P:19.57 ; M:1.6.0
P:19.58 ; M:1.7.0
P:19.59 ; M:1.8.0
P:19.60 ; M:1.9.0
P:19.61 ; M:1.10.0
P:19.62 ; M:1.11.0
P:19.63 ; M:1.12.0
P:19.64 ; M:1.13.0
P:19.65 ; G:1.0.4
P:19.66 ; G:1.0.5
P:19.67 ; G:1.0.6
P:19.68 ; G:1.0.7
P:19.69 ; G:1.0.8
P:19.70 ; G:1.0.9
P:19.71 ; G:1.0.10
P:19.72 ; G:1.0.11
# Sp:19.73 ; Spare
# Sp:19.74 ; Spare
# Sp:19.75 ; Spare
# Sp:19.76 ; Spare

P:20.1 ; M:1.14.7
P:20.2 ; M:1.15.7
P:20.3 ; M:1.16.7
P:20.4 ; M:1.17.7
P:20.5 ; M:1.18.7
P:20.6 ; M:1.19.7
P:20.7 ; X:1.1.1.9
P:20.8 ; X:1.1.0.9
P:20.9 ; M:1.14.6
P:20.10 ; M:1.15.6
P:20.11 ; M:1.16.6
P:20.12 ; M:1.17.6
P:20.13 ; M:1.18.6
P:20.14 ; M:1.19.6
P:20.15 ; X:1.1.1.8
P:20.16 ; X:1.1.0.8
P:20.17 ; M:1.14.5
P:20.18 ; M:1.15.5
P:20.19 ; M:1.16.5
P:20.20 ; M:1.17.5
P:20.21 ; M:1.18.5
P:20.22 ; M:1.19.5
P:20.23 ; X:1.1.1.7
P:20.24 ; X:1.1.0.7
P:20.25 ; M:1.14.4
P:20.26 ; M:1.15.4
P:20.27 ; M:1.16.4
P:20.28 ; M:1.17.4
P:20.29 ; M:1.18.4
P:20.30 ; M:1.19.4
P:20.31 ; X:1.1.1.6
P:20.32 ; X:1.1.0.6
P:20.33 ; M:1.14.3
P:20.34 ; M:1.15.3
P:20.35 ; M:1.16.3
P:20.36 ; M:1.17.3
P:20.37 ; M:1.18.3
P:20.38 ; M:1.19.3
P:20.39 ; X:1.1.1.5
P:20.40 ; X:1.1.0.5
P:20.41 ; M:1.14.2
P:20.42 ; M:1.15.2
P:20.43 ; M:1.16.2
P:20.44 ; M:1.17.2
P:20.45 ; M:1.18.2
P:20.46 ; M:1.19.2
P:20.47 ; X:1.1.1.4
P:20.48 ; X:1.1.0.4
P:20.49 ; M:1.14.1
P:20.50 ; M:1.15.1
P:20.51 ; M:1.16.1
P:20.52 ; M:1.17.1
P:20.53 ; M:1.18.1
P:20.54 ; M:1.19.1
P:20.55 ; X:1.1.1.3
P:20.56 ; X:1.1.0.3
P:20.57 ; M:1.14.0
P:20.58 ; M:1.15.0
P:20.59 ; M:1.16.0
P:20.60 ; M:1.17.0
P:20.61 ; M:1.18.0
P:20.62 ; M:1.19.0
P:20.63 ; X:1.1.1.2
P:20.64 ; X:1.1.0.2
P:20.65 ; X:1.1.1.1
P:20.66 ; X:1.1.0.1
P:20.67 ; G:1.0.12
P:20.68 ; G:1.0.13
P:20.69 ; G:1.0.14
P:20.70 ; G:1.0.15
P:20.71 ; X:1.1.1.0
P:20.72 ; X:1.1.0.0
# Sp:20.73 ; Spare
# Sp:20.74 ; Spare
# Sp:20.75 ; Spare
# Sp:20.76 ; Spare

# end
